,Ano,Mês,Município,Produto,Unidade de Medida,Preço médio
5567,2019,2,GOVERNADOR VALADARES,ÓLEO DIESEL S10,R$/l,3.625
5568,2019,2,GRAMADO,ETANOL HIDRATADO,R$/l,4.142
5569,2019,2,GRAMADO,GASOLINA COMUM,R$/l,4.675
5570,2019,2,GRAMADO,GLP,R$/13Kg,72.5
5571,2019,2,GRAMADO,ÓLEO DIESEL,R$/l,3.667
5572,2019,2,GRAMADO,ÓLEO DIESEL S10,R$/l,3.759
5573,2019,2,GRAVATAI,ETANOL HIDRATADO,R$/l,3.874
5574,2019,2,GRAVATAI,GASOLINA COMUM,R$/l,4.057
5575,2019,2,GRAVATAI,GLP,R$/13Kg,66.125
5576,2019,2,GRAVATAI,ÓLEO DIESEL,R$/l,3.231
5577,2019,2,GRAVATAI,ÓLEO DIESEL S10,R$/l,3.329
5578,2019,2,GUAIBA,ETANOL HIDRATADO,R$/l,3.793
5579,2019,2,GUAIBA,GASOLINA COMUM,R$/l,4.252
5580,2019,2,GUAIBA,GLP,R$/13Kg,68.183
5581,2019,2,GUAIBA,ÓLEO DIESEL,R$/l,3.275
5582,2019,2,GUAIBA,ÓLEO DIESEL S10,R$/l,3.386
5583,2019,2,GUANAMBI,ETANOL HIDRATADO,R$/l,3.331
5584,2019,2,GUANAMBI,GASOLINA COMUM,R$/l,4.639
5585,2019,2,GUANAMBI,GLP,R$/13Kg,59.833
5586,2019,2,GUANAMBI,ÓLEO DIESEL,R$/l,3.583
5587,2019,2,GUANAMBI,ÓLEO DIESEL S10,R$/l,3.7
5588,2019,2,GUARAPARI,ETANOL HIDRATADO,R$/l,3.59
5589,2019,2,GUARAPARI,GASOLINA COMUM,R$/l,4.492
5590,2019,2,GUARAPARI,GLP,R$/13Kg,67.184
5591,2019,2,GUARAPARI,ÓLEO DIESEL,R$/l,3.496
5592,2019,2,GUARAPARI,ÓLEO DIESEL S10,R$/l,3.594
5593,2019,2,GUARAPUAVA,ETANOL HIDRATADO,R$/l,2.928
5594,2019,2,GUARAPUAVA,GASOLINA COMUM,R$/l,3.97
5595,2019,2,GUARAPUAVA,GLP,R$/13Kg,69.792
5596,2019,2,GUARAPUAVA,ÓLEO DIESEL,R$/l,3.227
5597,2019,2,GUARAPUAVA,ÓLEO DIESEL S10,R$/l,3.295
5598,2019,2,GUARATINGUETA,ETANOL HIDRATADO,R$/l,2.889
5599,2019,2,GUARATINGUETA,GASOLINA COMUM,R$/l,4.01
5600,2019,2,GUARATINGUETA,GLP,R$/13Kg,63.634
5601,2019,2,GUARATINGUETA,ÓLEO DIESEL,R$/l,3.452
5602,2019,2,GUARATINGUETA,ÓLEO DIESEL S10,R$/l,3.566
5603,2019,2,GUARUJA,ETANOL HIDRATADO,R$/l,2.873
5604,2019,2,GUARUJA,GASOLINA COMUM,R$/l,4.454
5605,2019,2,GUARUJA,GLP,R$/13Kg,74.595
5606,2019,2,GUARUJA,ÓLEO DIESEL,R$/l,3.356
5607,2019,2,GUARUJA,ÓLEO DIESEL S10,R$/l,3.699
5608,2019,2,GUARULHOS,ETANOL HIDRATADO,R$/l,2.604
5609,2019,2,GUARULHOS,GASOLINA COMUM,R$/l,3.931
5610,2019,2,GUARULHOS,GLP,R$/13Kg,64.933
5611,2019,2,GUARULHOS,GNV,R$/m3,2.85
5612,2019,2,GUARULHOS,ÓLEO DIESEL,R$/l,3.303
5613,2019,2,GUARULHOS,ÓLEO DIESEL S10,R$/l,3.432
5614,2019,2,GUAXUPE,ETANOL HIDRATADO,R$/l,2.656
5615,2019,2,GUAXUPE,GASOLINA COMUM,R$/l,4.381
5616,2019,2,GUAXUPE,GLP,R$/13Kg,65.79
5617,2019,2,GUAXUPE,ÓLEO DIESEL,R$/l,3.45
5618,2019,2,GUAXUPE,ÓLEO DIESEL S10,R$/l,3.565
5619,2019,2,GURUPI,ETANOL HIDRATADO,R$/l,3.703
5620,2019,2,GURUPI,GASOLINA COMUM,R$/l,4.466
5621,2019,2,GURUPI,GLP,R$/13Kg,69.561
5622,2019,2,GURUPI,ÓLEO DIESEL,R$/l,3.574
5623,2019,2,GURUPI,ÓLEO DIESEL S10,R$/l,3.694
5624,2019,2,HORTOLANDIA,ETANOL HIDRATADO,R$/l,2.51
5625,2019,2,HORTOLANDIA,GASOLINA COMUM,R$/l,3.918
5626,2019,2,HORTOLANDIA,GLP,R$/13Kg,66.094
5627,2019,2,HORTOLANDIA,GNV,R$/m3,2.412
5628,2019,2,HORTOLANDIA,ÓLEO DIESEL,R$/l,3.124
5629,2019,2,HORTOLANDIA,ÓLEO DIESEL S10,R$/l,3.363
5630,2019,2,IBITINGA,ETANOL HIDRATADO,R$/l,2.473
5631,2019,2,IBITINGA,GASOLINA COMUM,R$/l,3.981
5632,2019,2,IBITINGA,GLP,R$/13Kg,70.678
5633,2019,2,IBITINGA,ÓLEO DIESEL,R$/l,3.346
5634,2019,2,IBITINGA,ÓLEO DIESEL S10,R$/l,3.508
5635,2019,2,ICO,ETANOL HIDRATADO,R$/l,3.633
5636,2019,2,ICO,GASOLINA COMUM,R$/l,4.454
5637,2019,2,ICO,GLP,R$/13Kg,72.75
5638,2019,2,ICO,ÓLEO DIESEL,R$/l,3.684
5639,2019,2,ICO,ÓLEO DIESEL S10,R$/l,3.788
5640,2019,2,IGARASSU,ETANOL HIDRATADO,R$/l,3.071
5641,2019,2,IGARASSU,GASOLINA COMUM,R$/l,3.983
5642,2019,2,IGARASSU,GLP,R$/13Kg,65.3
5643,2019,2,IGARASSU,GNV,R$/m3,2.699
5644,2019,2,IGARASSU,ÓLEO DIESEL S10,R$/l,3.435
5645,2019,2,IGUATU,ETANOL HIDRATADO,R$/l,3.513
5646,2019,2,IGUATU,GASOLINA COMUM,R$/l,4.486
5647,2019,2,IGUATU,GLP,R$/13Kg,69.083
5648,2019,2,IGUATU,ÓLEO DIESEL,R$/l,3.701
5649,2019,2,IGUATU,ÓLEO DIESEL S10,R$/l,3.781
5650,2019,2,IJUI,ETANOL HIDRATADO,R$/l,3.998
5651,2019,2,IJUI,GASOLINA COMUM,R$/l,4.365
5652,2019,2,IJUI,GLP,R$/13Kg,67.708
5653,2019,2,IJUI,ÓLEO DIESEL,R$/l,3.394
5654,2019,2,IJUI,ÓLEO DIESEL S10,R$/l,3.465
5655,2019,2,ILHEUS,ETANOL HIDRATADO,R$/l,3.58
5656,2019,2,ILHEUS,GASOLINA COMUM,R$/l,4.618
5657,2019,2,ILHEUS,GLP,R$/13Kg,79.083
5658,2019,2,ILHEUS,ÓLEO DIESEL,R$/l,3.649
5659,2019,2,ILHEUS,ÓLEO DIESEL S10,R$/l,3.788
5660,2019,2,IMPERATRIZ,ETANOL HIDRATADO,R$/l,3.719
5661,2019,2,IMPERATRIZ,GASOLINA COMUM,R$/l,4.246
5662,2019,2,IMPERATRIZ,GLP,R$/13Kg,69.25
5663,2019,2,IMPERATRIZ,ÓLEO DIESEL,R$/l,3.578
5664,2019,2,IMPERATRIZ,ÓLEO DIESEL S10,R$/l,3.641
5665,2019,2,INDAIATUBA,ETANOL HIDRATADO,R$/l,2.677
5666,2019,2,INDAIATUBA,GASOLINA COMUM,R$/l,3.981
5667,2019,2,INDAIATUBA,GLP,R$/13Kg,69.818
5668,2019,2,INDAIATUBA,ÓLEO DIESEL,R$/l,3.355
5669,2019,2,INDAIATUBA,ÓLEO DIESEL S10,R$/l,3.435
5670,2019,2,IPATINGA,ETANOL HIDRATADO,R$/l,3.03
5671,2019,2,IPATINGA,GASOLINA COMUM,R$/l,4.686
5672,2019,2,IPATINGA,GLP,R$/13Kg,72.283
5673,2019,2,IPATINGA,GNV,R$/m3,3.29
5674,2019,2,IPATINGA,ÓLEO DIESEL,R$/l,3.489
5675,2019,2,IPATINGA,ÓLEO DIESEL S10,R$/l,3.575
5676,2019,2,IPIRA,ETANOL HIDRATADO,R$/l,3.254
5677,2019,2,IPIRA,GASOLINA COMUM,R$/l,4.352
5678,2019,2,IPIRA,GLP,R$/13Kg,66.125
5679,2019,2,IPIRA,ÓLEO DIESEL,R$/l,3.41
5680,2019,2,IPIRA,ÓLEO DIESEL S10,R$/l,3.584
5681,2019,2,IRECE,ETANOL HIDRATADO,R$/l,3.347
5682,2019,2,IRECE,GASOLINA COMUM,R$/l,4.461
5683,2019,2,IRECE,GLP,R$/13Kg,57.175
5684,2019,2,IRECE,ÓLEO DIESEL,R$/l,3.573
5685,2019,2,IRECE,ÓLEO DIESEL S10,R$/l,3.682
5686,2019,2,ITABAIANA,ETANOL HIDRATADO,R$/l,3.336
5687,2019,2,ITABAIANA,GASOLINA COMUM,R$/l,4.183
5688,2019,2,ITABAIANA,GLP,R$/13Kg,68.833
5689,2019,2,ITABAIANA,ÓLEO DIESEL,R$/l,3.454
5690,2019,2,ITABAIANA,ÓLEO DIESEL S10,R$/l,3.493
5691,2019,2,ITABIRA,ETANOL HIDRATADO,R$/l,3.101
5692,2019,2,ITABIRA,GASOLINA COMUM,R$/l,4.472
5693,2019,2,ITABIRA,GLP,R$/13Kg,76.1
5694,2019,2,ITABIRA,ÓLEO DIESEL,R$/l,3.489
5695,2019,2,ITABIRA,ÓLEO DIESEL S10,R$/l,3.628
5696,2019,2,ITABORAI,ETANOL HIDRATADO,R$/l,3.59
5697,2019,2,ITABORAI,GASOLINA COMUM,R$/l,4.631
5698,2019,2,ITABORAI,GLP,R$/13Kg,62.438
5699,2019,2,ITABORAI,GNV,R$/m3,2.996
5700,2019,2,ITABORAI,ÓLEO DIESEL,R$/l,3.33
5701,2019,2,ITABORAI,ÓLEO DIESEL S10,R$/l,3.446
5702,2019,2,ITABUNA,ETANOL HIDRATADO,R$/l,3.454
5703,2019,2,ITABUNA,GASOLINA COMUM,R$/l,4.531
5704,2019,2,ITABUNA,GLP,R$/13Kg,62.969
5705,2019,2,ITABUNA,ÓLEO DIESEL,R$/l,3.487
5706,2019,2,ITABUNA,ÓLEO DIESEL S10,R$/l,3.579
5707,2019,2,ITACOATIARA,ETANOL HIDRATADO,R$/l,3.825
5708,2019,2,ITACOATIARA,GASOLINA COMUM,R$/l,4.096
5709,2019,2,ITACOATIARA,GLP,R$/13Kg,84.5
5710,2019,2,ITACOATIARA,ÓLEO DIESEL,R$/l,3.849
5711,2019,2,ITACOATIARA,ÓLEO DIESEL S10,R$/l,3.892
5712,2019,2,ITAGUAI,ETANOL HIDRATADO,R$/l,3.632
5713,2019,2,ITAGUAI,GASOLINA COMUM,R$/l,4.714
5714,2019,2,ITAGUAI,GLP,R$/13Kg,72.233
5715,2019,2,ITAGUAI,GNV,R$/m3,3.194
5716,2019,2,ITAGUAI,ÓLEO DIESEL,R$/l,3.364
5717,2019,2,ITAGUAI,ÓLEO DIESEL S10,R$/l,3.582
5718,2019,2,ITAITUBA,ETANOL HIDRATADO,R$/l,4.049
5719,2019,2,ITAITUBA,GASOLINA COMUM,R$/l,4.427
5720,2019,2,ITAITUBA,GLP,R$/13Kg,89.55
5721,2019,2,ITAITUBA,ÓLEO DIESEL,R$/l,3.6
5722,2019,2,ITAITUBA,ÓLEO DIESEL S10,R$/l,3.67
5723,2019,2,ITAJAI,ETANOL HIDRATADO,R$/l,3.418
5724,2019,2,ITAJAI,GASOLINA COMUM,R$/l,3.841
5725,2019,2,ITAJAI,GLP,R$/13Kg,68.0
5726,2019,2,ITAJAI,ÓLEO DIESEL,R$/l,3.359
5727,2019,2,ITAJAI,ÓLEO DIESEL S10,R$/l,3.427
5728,2019,2,ITAJUBA,ETANOL HIDRATADO,R$/l,2.996
5729,2019,2,ITAJUBA,GASOLINA COMUM,R$/l,4.635
5730,2019,2,ITAJUBA,GLP,R$/13Kg,64.417
5731,2019,2,ITAJUBA,ÓLEO DIESEL,R$/l,3.563
5732,2019,2,ITAJUBA,ÓLEO DIESEL S10,R$/l,3.653
5733,2019,2,ITAMARAJU,ETANOL HIDRATADO,R$/l,3.302
5734,2019,2,ITAMARAJU,GASOLINA COMUM,R$/l,4.618
5735,2019,2,ITAMARAJU,GLP,R$/13Kg,58.688
5736,2019,2,ITAMARAJU,ÓLEO DIESEL,R$/l,3.53
5737,2019,2,ITAMARAJU,ÓLEO DIESEL S10,R$/l,3.614
5738,2019,2,ITANHAEM,ETANOL HIDRATADO,R$/l,2.869
5739,2019,2,ITANHAEM,GASOLINA COMUM,R$/l,4.171
5740,2019,2,ITANHAEM,GLP,R$/13Kg,69.333
5741,2019,2,ITANHAEM,ÓLEO DIESEL,R$/l,3.549
5742,2019,2,ITANHAEM,ÓLEO DIESEL S10,R$/l,3.745
5743,2019,2,ITAPECERICA DA SERRA,ETANOL HIDRATADO,R$/l,2.721
5744,2019,2,ITAPECERICA DA SERRA,GASOLINA COMUM,R$/l,4.042
5745,2019,2,ITAPECERICA DA SERRA,GLP,R$/13Kg,70.417
5746,2019,2,ITAPECERICA DA SERRA,ÓLEO DIESEL,R$/l,3.371
5747,2019,2,ITAPECERICA DA SERRA,ÓLEO DIESEL S10,R$/l,3.446
5748,2019,2,ITAPERUNA,ETANOL HIDRATADO,R$/l,3.57
5749,2019,2,ITAPERUNA,GASOLINA COMUM,R$/l,4.812
5750,2019,2,ITAPERUNA,GLP,R$/13Kg,64.375
5751,2019,2,ITAPERUNA,GNV,R$/m3,3.999
5752,2019,2,ITAPERUNA,ÓLEO DIESEL,R$/l,3.447
5753,2019,2,ITAPERUNA,ÓLEO DIESEL S10,R$/l,3.534
5754,2019,2,ITAPETININGA,ETANOL HIDRATADO,R$/l,2.738
5755,2019,2,ITAPETININGA,GASOLINA COMUM,R$/l,4.002
5756,2019,2,ITAPETININGA,GLP,R$/13Kg,68.491
5757,2019,2,ITAPETININGA,ÓLEO DIESEL,R$/l,3.371
5758,2019,2,ITAPETININGA,ÓLEO DIESEL S10,R$/l,3.456
5759,2019,2,ITAPEVA,ETANOL HIDRATADO,R$/l,2.886
5760,2019,2,ITAPEVA,GASOLINA COMUM,R$/l,4.206
5761,2019,2,ITAPEVA,GLP,R$/13Kg,70.681
5762,2019,2,ITAPEVA,ÓLEO DIESEL,R$/l,3.443
5763,2019,2,ITAPEVA,ÓLEO DIESEL S10,R$/l,3.574
5764,2019,2,ITAPIPOCA,ETANOL HIDRATADO,R$/l,3.68
5765,2019,2,ITAPIPOCA,GASOLINA COMUM,R$/l,4.586
5766,2019,2,ITAPIPOCA,GLP,R$/13Kg,70.125
5767,2019,2,ITAPIPOCA,ÓLEO DIESEL,R$/l,3.808
5768,2019,2,ITAPIPOCA,ÓLEO DIESEL S10,R$/l,3.934
5769,2019,2,ITAPIRA,ETANOL HIDRATADO,R$/l,2.685
5770,2019,2,ITAPIRA,GASOLINA COMUM,R$/l,4.01
5771,2019,2,ITAPIRA,GLP,R$/13Kg,64.167
5772,2019,2,ITAPIRA,ÓLEO DIESEL,R$/l,3.309
5773,2019,2,ITAPIRA,ÓLEO DIESEL S10,R$/l,3.369
5774,2019,2,ITAPOLIS,ETANOL HIDRATADO,R$/l,2.677
5775,2019,2,ITAPOLIS,GASOLINA COMUM,R$/l,4.126
5776,2019,2,ITAPOLIS,GLP,R$/13Kg,74.488
5777,2019,2,ITAPOLIS,ÓLEO DIESEL,R$/l,3.376
5778,2019,2,ITAPOLIS,ÓLEO DIESEL S10,R$/l,3.463
5779,2019,2,ITAQUAQUECETUBA,ETANOL HIDRATADO,R$/l,2.599
5780,2019,2,ITAQUAQUECETUBA,GASOLINA COMUM,R$/l,3.905
5781,2019,2,ITAQUAQUECETUBA,GLP,R$/13Kg,60.867
5782,2019,2,ITAQUAQUECETUBA,GNV,R$/m3,2.799
5783,2019,2,ITAQUAQUECETUBA,ÓLEO DIESEL,R$/l,3.215
5784,2019,2,ITAQUAQUECETUBA,ÓLEO DIESEL S10,R$/l,3.381
5785,2019,2,ITATIBA,ETANOL HIDRATADO,R$/l,2.615
5786,2019,2,ITATIBA,GASOLINA COMUM,R$/l,3.992
5787,2019,2,ITATIBA,GLP,R$/13Kg,68.188
5788,2019,2,ITATIBA,ÓLEO DIESEL,R$/l,3.33
5789,2019,2,ITATIBA,ÓLEO DIESEL S10,R$/l,3.423
5790,2019,2,ITAUNA,ETANOL HIDRATADO,R$/l,3.002
5791,2019,2,ITAUNA,GASOLINA COMUM,R$/l,4.609
5792,2019,2,ITAUNA,GLP,R$/13Kg,68.188
5793,2019,2,ITAUNA,ÓLEO DIESEL,R$/l,3.487
5794,2019,2,ITAUNA,ÓLEO DIESEL S10,R$/l,3.603
5795,2019,2,ITU,ETANOL HIDRATADO,R$/l,2.656
5796,2019,2,ITU,GASOLINA COMUM,R$/l,3.987
5797,2019,2,ITU,GLP,R$/13Kg,64.643
5798,2019,2,ITU,ÓLEO DIESEL,R$/l,3.434
5799,2019,2,ITU,ÓLEO DIESEL S10,R$/l,3.48
5800,2019,2,ITUIUTABA,ETANOL HIDRATADO,R$/l,2.991
5801,2019,2,ITUIUTABA,GASOLINA COMUM,R$/l,4.645
5802,2019,2,ITUIUTABA,GLP,R$/13Kg,71.117
5803,2019,2,ITUIUTABA,ÓLEO DIESEL,R$/l,3.521
5804,2019,2,ITUIUTABA,ÓLEO DIESEL S10,R$/l,3.613
5805,2019,2,ITUMBIARA,ETANOL HIDRATADO,R$/l,2.971
5806,2019,2,ITUMBIARA,GASOLINA COMUM,R$/l,4.269
5807,2019,2,ITUMBIARA,GLP,R$/13Kg,73.583
5808,2019,2,ITUMBIARA,ÓLEO DIESEL,R$/l,3.442
5809,2019,2,ITUMBIARA,ÓLEO DIESEL S10,R$/l,3.536
5810,2019,2,JABOATAO DOS GUARARAPES,ETANOL HIDRATADO,R$/l,3.047
5811,2019,2,JABOATAO DOS GUARARAPES,GASOLINA COMUM,R$/l,4.06
5812,2019,2,JABOATAO DOS GUARARAPES,GLP,R$/13Kg,65.789
5813,2019,2,JABOATAO DOS GUARARAPES,GNV,R$/m3,2.699
5814,2019,2,JABOATAO DOS GUARARAPES,ÓLEO DIESEL S10,R$/l,3.522
5815,2019,2,JABOTICABAL,ETANOL HIDRATADO,R$/l,2.577
5816,2019,2,JABOTICABAL,GASOLINA COMUM,R$/l,4.078
5817,2019,2,JABOTICABAL,GLP,R$/13Kg,63.646
5818,2019,2,JABOTICABAL,ÓLEO DIESEL,R$/l,3.311
5819,2019,2,JABOTICABAL,ÓLEO DIESEL S10,R$/l,3.407
5820,2019,2,JACAREI,ETANOL HIDRATADO,R$/l,2.637
5821,2019,2,JACAREI,GASOLINA COMUM,R$/l,3.925
5822,2019,2,JACAREI,GLP,R$/13Kg,64.556
5823,2019,2,JACAREI,ÓLEO DIESEL,R$/l,3.252
5824,2019,2,JACAREI,ÓLEO DIESEL S10,R$/l,3.316
5825,2019,2,JACOBINA,ETANOL HIDRATADO,R$/l,3.28
5826,2019,2,JACOBINA,GASOLINA COMUM,R$/l,4.474
5827,2019,2,JACOBINA,GLP,R$/13Kg,58.75
5828,2019,2,JACOBINA,ÓLEO DIESEL,R$/l,3.473
5829,2019,2,JACOBINA,ÓLEO DIESEL S10,R$/l,3.646
5830,2019,2,JAGUAQUARA,ETANOL HIDRATADO,R$/l,3.248
5831,2019,2,JAGUAQUARA,GASOLINA COMUM,R$/l,4.233
5832,2019,2,JAGUAQUARA,GLP,R$/13Kg,55.0
5833,2019,2,JAGUAQUARA,ÓLEO DIESEL,R$/l,3.374
5834,2019,2,JAGUAQUARA,ÓLEO DIESEL S10,R$/l,3.406
5835,2019,2,JALES,ETANOL HIDRATADO,R$/l,2.617
5836,2019,2,JALES,GASOLINA COMUM,R$/l,4.089
5837,2019,2,JALES,GLP,R$/13Kg,69.98
5838,2019,2,JALES,ÓLEO DIESEL,R$/l,3.27
5839,2019,2,JALES,ÓLEO DIESEL S10,R$/l,3.375
5840,2019,2,JANAUBA,ETANOL HIDRATADO,R$/l,2.938
5841,2019,2,JANAUBA,GASOLINA COMUM,R$/l,4.687
5842,2019,2,JANAUBA,GLP,R$/13Kg,72.5
5843,2019,2,JANAUBA,ÓLEO DIESEL,R$/l,3.564
5844,2019,2,JANAUBA,ÓLEO DIESEL S10,R$/l,3.705
5845,2019,2,JANUARIA,ETANOL HIDRATADO,R$/l,3.06
5846,2019,2,JANUARIA,GASOLINA COMUM,R$/l,4.694
5847,2019,2,JANUARIA,GLP,R$/13Kg,91.042
5848,2019,2,JANUARIA,ÓLEO DIESEL,R$/l,3.751
5849,2019,2,JANUARIA,ÓLEO DIESEL S10,R$/l,3.865
5850,2019,2,JARAGUA DO SUL,ETANOL HIDRATADO,R$/l,3.367
5851,2019,2,JARAGUA DO SUL,GASOLINA COMUM,R$/l,3.932
5852,2019,2,JARAGUA DO SUL,GLP,R$/13Kg,63.96
5853,2019,2,JARAGUA DO SUL,GNV,R$/m3,2.979
5854,2019,2,JARAGUA DO SUL,ÓLEO DIESEL,R$/l,3.379
5855,2019,2,JARAGUA DO SUL,ÓLEO DIESEL S10,R$/l,3.395
5856,2019,2,JATAI,ETANOL HIDRATADO,R$/l,2.998
5857,2019,2,JATAI,GASOLINA COMUM,R$/l,4.525
5858,2019,2,JATAI,GLP,R$/13Kg,76.583
5859,2019,2,JATAI,ÓLEO DIESEL,R$/l,3.61
5860,2019,2,JATAI,ÓLEO DIESEL S10,R$/l,3.726
5861,2019,2,JAU,ETANOL HIDRATADO,R$/l,2.541
5862,2019,2,JAU,GASOLINA COMUM,R$/l,4.003
5863,2019,2,JAU,GLP,R$/13Kg,70.381
5864,2019,2,JAU,ÓLEO DIESEL,R$/l,3.41
5865,2019,2,JAU,ÓLEO DIESEL S10,R$/l,3.489
5866,2019,2,JEQUIE,ETANOL HIDRATADO,R$/l,3.19
5867,2019,2,JEQUIE,GASOLINA COMUM,R$/l,4.31
5868,2019,2,JEQUIE,GLP,R$/13Kg,51.75
5869,2019,2,JEQUIE,ÓLEO DIESEL,R$/l,3.494
5870,2019,2,JEQUIE,ÓLEO DIESEL S10,R$/l,3.622
5871,2019,2,JI-PARANA,ETANOL HIDRATADO,R$/l,4.157
5872,2019,2,JI-PARANA,GASOLINA COMUM,R$/l,4.408
5873,2019,2,JI-PARANA,GLP,R$/13Kg,77.591
5874,2019,2,JI-PARANA,ÓLEO DIESEL,R$/l,3.694
5875,2019,2,JI-PARANA,ÓLEO DIESEL S10,R$/l,3.746
5876,2019,2,JOAO MONLEVADE,ETANOL HIDRATADO,R$/l,2.893
5877,2019,2,JOAO MONLEVADE,GASOLINA COMUM,R$/l,4.378
5878,2019,2,JOAO MONLEVADE,GLP,R$/13Kg,68.0
5879,2019,2,JOAO MONLEVADE,ÓLEO DIESEL,R$/l,3.413
5880,2019,2,JOAO MONLEVADE,ÓLEO DIESEL S10,R$/l,3.419
5881,2019,2,JOAO PESSOA,ETANOL HIDRATADO,R$/l,2.849
5882,2019,2,JOAO PESSOA,GASOLINA COMUM,R$/l,3.877
5883,2019,2,JOAO PESSOA,GLP,R$/13Kg,69.474
5884,2019,2,JOAO PESSOA,GNV,R$/m3,3.728
5885,2019,2,JOAO PESSOA,ÓLEO DIESEL,R$/l,3.419
5886,2019,2,JOAO PESSOA,ÓLEO DIESEL S10,R$/l,3.511
5887,2019,2,JOAO PINHEIRO,ETANOL HIDRATADO,R$/l,2.897
5888,2019,2,JOAO PINHEIRO,GASOLINA COMUM,R$/l,4.762
5889,2019,2,JOAO PINHEIRO,GLP,R$/13Kg,65.09
5890,2019,2,JOAO PINHEIRO,ÓLEO DIESEL,R$/l,3.536
5891,2019,2,JOAO PINHEIRO,ÓLEO DIESEL S10,R$/l,3.655
5892,2019,2,JOINVILLE,ETANOL HIDRATADO,R$/l,3.406
5893,2019,2,JOINVILLE,GASOLINA COMUM,R$/l,3.915
5894,2019,2,JOINVILLE,GLP,R$/13Kg,69.4
5895,2019,2,JOINVILLE,GNV,R$/m3,2.968
5896,2019,2,JOINVILLE,ÓLEO DIESEL,R$/l,3.275
5897,2019,2,JOINVILLE,ÓLEO DIESEL S10,R$/l,3.391
5898,2019,2,JOSE BONIFACIO,ETANOL HIDRATADO,R$/l,2.503
5899,2019,2,JOSE BONIFACIO,GASOLINA COMUM,R$/l,4.056
5900,2019,2,JOSE BONIFACIO,GLP,R$/13Kg,65.438
5901,2019,2,JOSE BONIFACIO,ÓLEO DIESEL,R$/l,3.299
5902,2019,2,JOSE BONIFACIO,ÓLEO DIESEL S10,R$/l,3.37
5903,2019,2,JUAZEIRO,ETANOL HIDRATADO,R$/l,3.582
5904,2019,2,JUAZEIRO,GASOLINA COMUM,R$/l,4.776
5905,2019,2,JUAZEIRO,GLP,R$/13Kg,59.833
5906,2019,2,JUAZEIRO,ÓLEO DIESEL,R$/l,3.641
5907,2019,2,JUAZEIRO,ÓLEO DIESEL S10,R$/l,3.757
5908,2019,2,JUAZEIRO DO NORTE,ETANOL HIDRATADO,R$/l,3.607
5909,2019,2,JUAZEIRO DO NORTE,GASOLINA COMUM,R$/l,4.398
5910,2019,2,JUAZEIRO DO NORTE,GLP,R$/13Kg,67.35
5911,2019,2,JUAZEIRO DO NORTE,ÓLEO DIESEL,R$/l,3.725
5912,2019,2,JUAZEIRO DO NORTE,ÓLEO DIESEL S10,R$/l,3.819
5913,2019,2,JUIZ DE FORA,ETANOL HIDRATADO,R$/l,3.052
5914,2019,2,JUIZ DE FORA,GASOLINA COMUM,R$/l,4.71
5915,2019,2,JUIZ DE FORA,GLP,R$/13Kg,68.226
5916,2019,2,JUIZ DE FORA,GNV,R$/m3,3.499
5917,2019,2,JUIZ DE FORA,ÓLEO DIESEL,R$/l,3.527
5918,2019,2,JUIZ DE FORA,ÓLEO DIESEL S10,R$/l,3.664
5919,2019,2,JUNDIAI,ETANOL HIDRATADO,R$/l,2.703
5920,2019,2,JUNDIAI,GASOLINA COMUM,R$/l,3.994
5921,2019,2,JUNDIAI,GLP,R$/13Kg,70.662
5922,2019,2,JUNDIAI,GNV,R$/m3,2.99
5923,2019,2,JUNDIAI,ÓLEO DIESEL,R$/l,3.416
5924,2019,2,JUNDIAI,ÓLEO DIESEL S10,R$/l,3.535
5925,2019,2,LAGARTO,ETANOL HIDRATADO,R$/l,3.26
5926,2019,2,LAGARTO,GASOLINA COMUM,R$/l,4.08
5927,2019,2,LAGARTO,GLP,R$/13Kg,66.875
5928,2019,2,LAGARTO,ÓLEO DIESEL,R$/l,3.378
5929,2019,2,LAGARTO,ÓLEO DIESEL S10,R$/l,3.422
5930,2019,2,LAGES,ETANOL HIDRATADO,R$/l,3.449
5931,2019,2,LAGES,GASOLINA COMUM,R$/l,3.988
5932,2019,2,LAGES,GLP,R$/13Kg,68.875
5933,2019,2,LAGES,ÓLEO DIESEL,R$/l,3.341
5934,2019,2,LAGES,ÓLEO DIESEL S10,R$/l,3.452
5935,2019,2,LAGUNA,ETANOL HIDRATADO,R$/l,3.549
5936,2019,2,LAGUNA,GASOLINA COMUM,R$/l,3.989
5937,2019,2,LAGUNA,GLP,R$/13Kg,67.0
5938,2019,2,LAGUNA,GNV,R$/m3,2.949
5939,2019,2,LAGUNA,ÓLEO DIESEL,R$/l,3.277
5940,2019,2,LAGUNA,ÓLEO DIESEL S10,R$/l,3.351
5941,2019,2,LAJEADO,ETANOL HIDRATADO,R$/l,4.003
5942,2019,2,LAJEADO,GASOLINA COMUM,R$/l,4.229
5943,2019,2,LAJEADO,GLP,R$/13Kg,73.975
5944,2019,2,LAJEADO,ÓLEO DIESEL,R$/l,3.266
5945,2019,2,LAJEADO,ÓLEO DIESEL S10,R$/l,3.415
5946,2019,2,LAJEDO,ETANOL HIDRATADO,R$/l,3.164
5947,2019,2,LAJEDO,GASOLINA COMUM,R$/l,4.198
5948,2019,2,LAJEDO,GLP,R$/13Kg,65.0
5949,2019,2,LAJEDO,ÓLEO DIESEL S10,R$/l,3.377
